file,loc,noc,bf,bug,buggy,type,refer,pattern,bind,code,locat,declar,method,java,complet,parser,compil,field,match,packag,intern,name,snippet,search,scope
internal::core::builder::AbstractImageBuilder ,639,149,41,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::NullLiteral ,32,26,7,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::flow::InsideSubRoutineFlowContext ,27,26,6,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::util::ObjectVector ,78,34,3,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::AnonymousClassDeclaration ,53,26,7,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::QualifiedTypeReference ,105,69,16,0,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::OR_OR_Expression ,226,49,12,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::SourceFileAttribute ,15,12,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::Expression ,15,13,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::util::Messages ,80,17,7,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::CopyElementsOperation ,124,56,8,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::SynchronizedStatement ,158,65,17,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::RenameElementsOperation ,28,30,3,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::jdom::DOMImport ,62,38,4,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::SingleTypeReference ,63,45,4,0,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::InternalCompletionProposal ,127,11,5,1,Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
internal::compiler::ast::UnaryExpression ,253,62,10,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::ASTRecoveryPropagator ,261,8,7,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::Flags ,95,47,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::CreatePackageDeclarationOperation ,57,39,8,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::compiler::problem::AbortMethod ,3,17,3,0,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::JavaElementDelta ,485,68,14,0,N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
core::dom::WhileStatement ,106,39,9,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::InstanceofExpression ,106,34,8,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::impl::CharConstant ,38,33,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::LocalTypeBinding ,186,61,11,0,N,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::impl::CompilerOptions ,974,232,76,1,Y,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
internal::core::eval::RequestorWrapper ,36,23,4,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::parser::ScannerHelper ,136,21,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::MultiTypeDeclarationPattern ,146,14,10,1,Y,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::SelectionRequestor ,781,89,26,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::FieldDeclaration ,136,58,13,0,N,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::eval::GlobalVariable ,26,25,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::MemberValuePairBinding ,152,5,6,0,N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::hierarchy::TypeHierarchy ,1119,121,27,1,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::ParameterizedTypeBinding ,866,183,69,2,Y,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::select::SelectionOnArgumentName ,26,14,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
internal::eval::CodeSnippetTypeDeclaration ,56,22,3,0,N,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
internal::eval::EvaluationResult ,99,28,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::indexing::IndexingParser ,31,2,1,0,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
core::JDTCompilerAdapter ,21,79,30,0,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
internal::codeassist::CompletionRequestorWrapper ,306,6,0,1,Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
internal::core::CreateElementInCUOperation ,142,51,9,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::dom::rewrite::ListRewriteEvent ,121,10,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::Assignment ,132,38,9,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::NullLiteral ,31,29,5,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::JavaElement ,505,155,36,1,Y,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
internal::formatter::comment::CommentLine ,149,4,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnMessageSend ,41,36,2,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
core::dom::ArrayInitializer ,45,26,5,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::impl::AssistTypeParameter ,7,0,1,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::formatter::align::AlignmentException ,21,10,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::CompletionFlags ,6,0,1,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
core::compiler::CategorizedProblem ,6,22,4,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::AbstractMethodDeclaration ,314,125,35,0,N,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::Messages ,6,25,17,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::CreateFieldOperation ,77,41,10,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnJavadocQualifiedTypeReference ,56,3,3,0,N,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnLocalName ,25,17,2,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
core::dom::rewrite::ImportRewrite ,356,15,7,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::formatter::CodeFormatterApplication ,200,14,6,0,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::BecomeWorkingCopyOperation ,38,23,6,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::UnresolvedAnnotationBinding ,37,3,1,1,Y,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::compiler::batch::BatchCompiler ,6,2,1,0,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
internal::core::util::SimpleDocument ,145,9,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::ConstructorPattern ,154,54,15,1,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::RecoveredTypeBinding ,402,11,10,0,N,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::CastExpression ,431,155,50,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::ClassFileInfo ,149,52,6,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::DeltaProcessor ,2116,367,101,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::TypeDeclaration ,303,70,18,0,N,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::codegen::ConstantPool ,329,79,16,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::VariableDeclarationExpression ,156,55,11,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::classfmt::ElementValuePairInfo ,28,3,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::util::FloatUtil ,311,3,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::NestedTypeBinding ,115,26,5,1,Y,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::ResolvedSourceField ,23,7,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::compiler::SourceElementRequestorAdapter ,66,28,15,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::InternalExtendedCompletionContext ,648,3,4,2,Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
internal::compiler::ast::AbstractVariableDeclaration ,57,41,1,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::AnnotationTypeMemberDeclaration ,170,32,8,0,N,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::parser::TypeConverter ,246,1,2,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::VerificationInfo ,37,3,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::SimpleDelta ,44,5,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::impl::AssistSourceMethod ,44,1,2,0,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::classfmt::AnnotationMethodInfo ,95,6,0,0,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::IntersectingPattern ,49,2,2,1,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::problem::AbortCompilationUnit ,4,18,4,0,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnArgumentName ,27,19,2,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
core::NamingConventions ,142,38,9,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
internal::core::OverflowingLRUCache ,233,51,5,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::SourceMethodElementInfo ,34,28,3,0,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::FieldInfo ,92,18,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::formatter::FormatJavadoc ,27,1,3,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::codegen::IntegerCache ,94,31,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::search::PackageReferenceMatch ,3,20,2,1,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
internal::compiler::parser::RecoveredMethod ,409,83,15,0,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::MethodPattern ,180,80,23,1,Y,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::eval::EvaluationContextWrapper ,195,76,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::flow::InitializationFlowContext ,54,23,0,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::Assignment ,221,112,28,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::TypeVariableBinding ,333,113,45,1,Y,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::RecordedParsingInformation ,12,8,5,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::formatter::CodeFormatter ,3,25,13,0,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::MagicLiteral ,12,17,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::BufferCache ,32,25,3,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::classfmt::AnnotationInfo ,316,6,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::rewrite::ListRewrite ,128,15,3,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::formatter::FormatJavadocReference ,10,3,3,0,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::CreateInitializerOperation ,59,37,7,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::dom::rewrite::TokenScanner ,78,14,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::builder::AbortIncrementalBuildException ,3,8,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ReadManager ,153,1,1,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::search::SearchMatch ,111,39,13,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
core::dom::rewrite::TargetSourceRangeComputer ,11,4,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::index::DiskIndex ,1117,91,40,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::JarEntryDirectory ,32,2,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::eval::CodeSnippetReturnStatement ,101,48,3,1,Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
internal::core::util::RuntimeVisibleParameterAnnotationsAttribute ,22,5,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::impl::LongConstant ,40,34,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::parser::RecoveredType ,468,79,12,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::SyntheticArgumentBinding ,10,21,4,0,N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::CompletionRequestor ,79,18,10,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
core::search::TypeDeclarationMatch ,3,16,0,0,N,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
internal::codeassist::select::SelectionOnQualifiedAllocationExpression ,59,37,4,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::EqualExpression ,799,90,21,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::jdom::CompilationUnit ,30,29,0,0,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
internal::core::search::matching::ConstructorLocator ,222,37,12,1,Y,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::parser::RecoveredUnit ,158,46,6,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::dom::rewrite::LineInformation ,10,3,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::TypeParameterElementInfo ,0,3,0,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::eval::CodeSnippetMessageSend ,311,78,12,2,Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
core::dom::EnumDeclaration ,118,34,8,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
core::search::LocalVariableDeclarationMatch ,3,16,0,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnSingleTypeReference ,63,38,5,0,N,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
core::dom::PostfixExpression ,96,36,8,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::indexing::IndexRequest ,24,30,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::AnnotationDefaultAttribute ,7,5,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::TryStatement ,108,37,8,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::VariableDeclaration ,15,17,3,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnMethodTypeParameter ,22,11,1,0,N,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::MarkerAnnotation ,16,14,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::FloatLiteral ,85,24,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::WhileStatement ,232,78,15,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::formatter::DefaultCodeFormatterOptions ,2140,110,63,2,Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::ClasspathValidation ,51,0,0,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::ProblemPackageBinding ,6,16,0,0,N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::search::JavaSearchDocument ,51,19,3,0,N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
core::dom::Statement ,48,35,7,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::Statement ,99,58,9,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::ImportDeclaration ,121,45,10,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::select::SelectionOnFieldReference ,23,28,1,0,N,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::core::PackageDeclaration ,30,38,4,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
core::dom::CompilationUnitResolver ,282,154,54,0,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
internal::core::TypeVector ,78,24,0,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::FalseLiteral ,38,23,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::SourceRefElementInfo ,15,16,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::SourceFieldElementInfo ,12,20,3,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::compiler::ast::ConditionalExpression ,445,117,24,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::JarEntryFile ,38,31,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnMemberAccess ,38,31,3,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
internal::core::util::ExceptionTableEntry ,28,10,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::FieldReference ,547,149,43,6,Y,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::core::CommitWorkingCopyOperation ,141,72,14,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::parser::RecoveredField ,186,46,7,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::core::UserLibraryManager ,128,21,6,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::SourceTypeElementInfo ,193,47,7,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::JavadocAllocationExpression ,142,45,27,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::classfmt::MethodInfo ,392,67,13,0,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
core::JavaCore ,1058,708,172,4,Y,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::CodeAttribute ,1081,29,4,1,Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::eval::GlobalVariableWrapper ,17,13,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::classfmt::ClassFileStruct ,67,40,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::TextElement ,63,22,5,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::select::SelectionJavadocParser ,123,8,4,0,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::core::BinaryField ,81,44,9,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::core::util::CommentRecorderParser ,193,34,24,1,Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
core::dom::DocCommentParser ,638,47,36,1,Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::compiler::ast::MemberValuePair ,189,40,16,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::impl::Constant ,1500,45,7,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::MethodInvocation ,137,45,11,0,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::StackMapTableAttribute ,33,3,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::PackageFragment ,356,103,23,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::codeassist::select::SelectionOnQualifiedTypeReference ,38,32,3,0,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::JavaSearchTypeNameMatch ,35,0,1,0,N,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
internal::core::search::indexing::IndexManager ,644,197,33,3,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::JarPackageFragment ,127,50,6,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::codeassist::impl::AssistImportDeclaration ,7,0,1,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::IntLiteral ,110,30,4,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::parser::Parser ,0,519,173,4,Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::core::builder::State ,560,73,18,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::eval::CodeSnippetEvaluator ,144,39,8,0,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
core::dom::TypeDeclarationStatement ,123,51,12,0,N,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::batch::ClasspathJar ,155,56,9,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::JavaSearchNameEnvironment ,140,31,10,0,N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
internal::eval::InstallException ,3,17,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::HierarchyScope ,240,55,6,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
core::search::TypeNameMatch ,23,9,10,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
internal::core::SearchableEnvironmentRequestor ,44,24,7,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::batch::CompilationUnit ,50,38,4,0,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
internal::core::dom::NaiveASTFlattener ,48,0,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::MethodVerifier15 ,747,105,80,8,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
